0.0 9.509556662123941e-07
0.009620009648679482 9.509960818832042e-07
0.019240019297358964 1.2453332374207093e-06
0.028860028946038445 2.2083331714384258e-06
0.03848003859471793 3.16979685521801e-06
0.04810004824339741 3.877176823152695e-06
0.05772005789207689 4.4445519051805604e-06
0.06734006754075637 4.951382834406104e-06
0.07696007718943586 5.429621523944661e-06
0.08658008683811534 5.855968538526213e-06
0.09620009648679483 6.215708253876073e-06
0.10582010613547431 6.518159807455959e-06
0.11544011578415378 6.795302851969609e-06
0.12506012543283326 7.050005024211714e-06
0.13468013508151275 7.292482678167289e-06
0.14430014473019223 7.507545433327323e-06
0.15392015437887172 7.697190085309558e-06
0.1635401640275512 7.838664714654442e-06
0.17316017367623068 7.920442840259057e-06
0.18278018332491017 7.946625373733696e-06
0.19240019297358965 7.922842087282334e-06
0.20202020262226913 7.849735993659124e-06
0.21164021227094862 7.721154361206573e-06
0.2212602219196281 7.530932180088712e-06
0.23088023156830756 7.293373073480325e-06
0.24050024121698704 6.9968245952622965e-06
0.2501202508656665 6.657911853835685e-06
0.259740260514346 6.275368377828272e-06
0.2693602701630255 5.8680775509856176e-06
0.278980279811705 5.446728209790308e-06
0.28860028946038446 5.028004125051666e-06
0.29822029910906395 4.58165868622018e-06
0.30784030875774343 4.066079327458283e-06
0.3174603184064229 3.474186314633698e-06
0.3270803280551024 3.123477881672443e-06
0.3367003377037819 3.182535465384717e-06
0.34632034735246137 3.364836175023811e-06
0.35594035700114085 3.544048240655684e-06
0.36556036664982033 3.587095307011623e-06
0.3751803762984998 3.5552457120502368e-06
0.3848003859471793 3.5011476029467303e-06
0.3944203955958588 3.4323209092690377e-06
0.40404040524453827 3.365192242199555e-06
0.41366041489321775 3.2636496598570375e-06
0.42328042454189724 3.1499987471761415e-06
0.4329004341905767 3.0357348350662505e-06
0.4425204438392562 2.919605321949348e-06
0.4521404534879357 2.813489800246316e-06
0.4617604631366151 2.7200226213608403e-06
0.4713804727852946 2.644287633302156e-06
0.4810004824339741 2.5827127956290497e-06
0.49062049208265357 2.5221131636499194e-06
0.500240501731333 2.4571338599344017e-06
0.5098605113800125 2.3927027541503776e-06
0.519480521028692 2.3305344711843645e-06
0.5291005306773715 2.2700012323184637e-06
0.538720540326051 2.2086746866989415e-06
0.5483405499747305 2.1451371594594093e-06
0.55796055962341 2.081533466480323e-06
0.5675805692720894 2.020270585489925e-06
0.5772005789207689 1.962104761332739e-06
0.5868205885694484 1.9072821260124329e-06
0.5964405982181279 1.8560319858806906e-06
0.6060606078668074 1.8079699657391757e-06
0.6156806175154869 1.7623782468945137e-06
0.6253006271641663 1.7189383925142465e-06
0.6349206368128458 1.677765567364986e-06
0.6445406464615253 1.6389990378229413e-06
0.6541606561102048 1.6025342119974084e-06
0.6637806657588843 1.5681195009165094e-06
0.6734006754075638 1.5355583400378237e-06
0.6830206850562432 1.504669853602536e-06
0.6926406947049227 1.4750958143849857e-06
0.7022607043536022 1.4465521189777064e-06
0.7118807140022817 1.4189729427016573e-06
0.7215007236509612 1.3921733170718653e-06
0.7311207332996407 1.3659384876518743e-06
0.7407407429483202 1.3404774108494166e-06
0.7503607525969996 1.3161702554498333e-06
0.7599807622456791 1.2931723176734522e-06
0.7696007718943586 1.2713561545751872e-06
0.7792207815430381 1.2505195172707317e-06
0.7888407911917176 1.2304843721722136e-06
0.7984608008403971 1.2107440170439077e-06
0.8080808104890765 1.1912591162399622e-06
0.817700820137756 1.1725396689143963e-06
0.8273208297864355 1.1541758340172237e-06
0.836940839435115 1.1357335552020231e-06
0.8465608490837945 1.117466695177427e-06
0.856180858732474 1.0995954653481022e-06
0.8658008683811534 1.0820964462254778e-06
0.8754208780298329 1.0649430350895273e-06
0.8850408876785124 1.048197873387835e-06
0.8946608973271919 1.0319788543711184e-06
0.9042809069758714 1.0164865216211183e-06
0.9139009166245509 1.0014633744503953e-06
0.9235209262732302 9.86338704933587e-07
0.9331409359219097 9.718467026686994e-07
0.9427609455705892 9.562616014591185e-07
0.9523809552192688 9.420837727702747e-07
